group_id,group_size,retained,excluded_external_benchmark,source_dataset,original_path,sha256,perceptual_hash,dhash,capture_key
group_d176d593590ba771,1,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\angelina_650_angelina_5_67be06e4-753a-44ea-aa3f-665d0304ce9c.labeled.jpg,c0ea10b0cd11444d5c54d3341ffbcc62c4b3b80941f8e6824576de7da3a28224,8085d6a5d6adf2a9,f0f8f8f8f8f8f0f8,angelina_650_angelina_5_67be06e4-753a-44ea-aa3f-665d0304ce9c.labeled
group_f20415576fa7502e,2,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\IMG_6232_jpg.rf.8da2bf0e2bcffa85a7826ea998691ee7.jpg,c219376ac460d6526a26675118b04062834d16a206fa4b0334599853381dceb4,ed6703859eb27059,d64682337386b1d3,img_6232
group_f20415576fa7502e,2,True,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\IMG_6232_jpg.rf.a991d99340d4bc34bd73783bd3f2dd4e.jpg,fe49bbdf9d58eff9a6833756b449e0e169897677d2de652006e4df990f1d9040,ed6703859eb27059,d64682337386b1c3,img_6232
group_24061284d509ebfb,1,True,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\IMG20230421204617_jpg.rf.f8c00eca8e8a39903f61e034a0fb7b1a.jpg,c3111bd188b2dc38bd6385700c8ca9f5ecdb809f2c244302f28c7f93f03031e0,d5d132dc32d30af2,e0e0e0e0e0e0e0e0,img20230421204617
group_eb9c97cb4e6129c6,1,True,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\IMG20230421112705_jpg.rf.06a925f8563908d2e84c11c4f6c1eeb4.jpg,c339302f77f00fc8329fb671e8b92c382f18291f5225e54a1822cd9faf1980f8,808046bdf2ed1afe,8080808080808085,img20230421112705
group_8da463cfed241de7,3,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_449_2353_jpg.rf.80b5a0eaadeaadecc3b44f17cf9fac43.jpg,c88c6c1df126184a6f60911aeea7fe096d7c2656197b8ff6be61057a70a9bdb4,d5eaa9143ab5654c,80c08298f8f8f0ea,yapayzeka_449_2353
group_8da463cfed241de7,3,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\2353_jpg.rf.7d3a3848080937163afc42ff71a9b4a0.jpg,c88c6c1df126184a6f60911aeea7fe096d7c2656197b8ff6be61057a70a9bdb4,d5eaa9143ab5654c,80c08298f8f8f0ea,2353
group_8da463cfed241de7,3,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\2353_jpg.rf.7dfdab08ec31c5565ae62c990f92aff8.jpg,c39575ab81e3837723aea9f2428a062c6e73e9775ceec0f5b8757f70e66b862a,d5eaa9143ab5654c,80c08298f8f8f0ea,2353
group_cd8ee2fc4e30925a,1,True,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\IMG20230421210332_jpg.rf.a1dfb430a83516664875155ddba85373.jpg,c399df80fe06deb5fd94b8ddf236dea8ac48f790248a9944b98624debde49b5b,c090279b23a73b9f,e0e0e0e0e0e0e0e0,img20230421210332
group_6aad79541ccf7780,4,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_1227_2733_jpg.rf.3de035dda13008f7f9b0f1c25675f751.jpg,fd58325e7e3422db2ccd9a58fc3cc5fd2fa044e23f5c76e3178f46943581ddd9,d5e9755271f460e0,0070f0f0f0f0e8fc,yapayzeka_1227_2733
group_6aad79541ccf7780,4,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\2733_jpg.rf.e4c176388b5c85ad66dc81e809737bf6.jpg,da84f991fca17c625b2ed2c4f155199d577cb93fe6b9a62a13c90bf1e6a05959,d5e9755278f460e0,0070f0f0f0f0e8f8,2733
group_6aad79541ccf7780,4,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\2733_jpg.rf.ee23208168a1c6fc1a620281e4d255ee.jpg,fd58325e7e3422db2ccd9a58fc3cc5fd2fa044e23f5c76e3178f46943581ddd9,d5e9755271f460e0,0070f0f0f0f0e8fc,2733
group_6aad79541ccf7780,4,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\2733_jpg.rf.2ddb918c429f3b125cbe84e42b06df2c.jpg,c4ac50f172faf5eb0a66a294e87215301476c52784c36fbdb1568c473d7371ec,d5e9755271f460e0,0070f0f0f0f0e8fc,2733
group_847a0d5bedc5ac8a,3,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_839_3486_jpg.rf.9048f9d5921b7894ea62bffae198b531.jpg,c9603a5c32054fbc950ff34176d7713ae047b3f6f7852c6703912e8bce3c2354,d1e964525ad26aea,80e0f0f0f0f0f0f8,yapayzeka_839_3486
group_847a0d5bedc5ac8a,3,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\3486_jpg.rf.faf55cf6a18382d6c720ed5d4bbb6a83.jpg,c9603a5c32054fbc950ff34176d7713ae047b3f6f7852c6703912e8bce3c2354,d1e964525ad26aea,80e0f0f0f0f0f0f8,3486
group_847a0d5bedc5ac8a,3,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\test\images\3486_jpg.rf.7d44a313a64be44882a2fbe62a9b6783.jpg,c4c459cba528add854d03181b66a03addcf179e935e9384d5cfd01571045790d,d1e964525ad26aea,80e0f0f0f0f0f0f8,3486
group_e6b62a7fca54446b,1,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\angelina_1327_angelina_54_IMG_20190715_121918.labeled.jpg,c4ee8f2743ec66526f5f7b21c5b977e2e5e73dd0ef51ec7e503a868519ea1c49,d5d5153531355725,98e0808080818181,angelina_1327_angelina_54_img_20190715_121918.labeled
group_0f9008c8fc446210,3,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_1167_2883_jpg.rf.6bf2b2c714c1845fc1e5eb1bdd50ac79.jpg,c5660006268093559ec3c555181d4adc644996b450ad7814237948a7ad46ac9c,83b568431f05bbf1,f0e0f0f0f0f0e0c1,yapayzeka_1167_2883
group_0f9008c8fc446210,3,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\2883_jpg.rf.b483b6acbf110da0f0f1ae364a8c30d7.jpg,c5660006268093559ec3c555181d4adc644996b450ad7814237948a7ad46ac9c,83b568431f05bbf1,f0e0f0f0f0f0e0c1,2883
group_0f9008c8fc446210,3,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\valid\images\2883_jpg.rf.7e158f42aab1126449832d398208362c.jpg,fc066ad6dcd803b7b7edabcaa113adc49d6d32613902afdd5e459bbcd43870cc,83b568431f05bbf1,f0e0f0f0f0f0e0c1,2883
group_8a55cbef26ea89d8,3,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\val\yapayzeka_140_3506_jpg.rf.6415f1a9f73d55ea485c1e626aaacf5e.jpg,d7bbca6686b9953771ca46daef92dfea5c35ff3b0837a327cd6405df8bc50ec8,d1cb69524a4b6aea,c1e0f0f0f0f0f0f0,yapayzeka_140_3506
group_8a55cbef26ea89d8,3,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\valid\images\3506_jpg.rf.b3d9cc05aa0788e017eab6f4454843f5.jpg,d7bbca6686b9953771ca46daef92dfea5c35ff3b0837a327cd6405df8bc50ec8,d1cb69524a4b6aea,c1e0f0f0f0f0f0f0,3506
group_8a55cbef26ea89d8,3,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\3506_jpg.rf.8bcd1bf975f2bb70a06c9ff6325f3d2c.jpg,c59c3f461287943a68228a433fbce86d4b5e6ef47fe73c5b1e7d79312d5c1dbb,d1cb69524a4b6aea,c1e0f0f0f0f0f0f0,3506
group_e719b2d27611a6ef,2,True,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\IMG20230421113235_jpg.rf.317d4612b23b3314140f95c700a11a84.jpg,fc4cfd46a25f684f3c4706a279f440c4b15bb1eb680db6412b1df2c36aebbfb4,e699669926c92376,8000940692a3a68c,img20230421113235
group_e719b2d27611a6ef,2,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\IMG20230421113235_jpg.rf.36d484f791bc7f8c34c0065a5fe889d6.jpg,c5b5213ea59093e86fd079c71808b237e35b7c8bfd838c926272a98616e35c95,e699669926d92336,8080841692a2a60c,img20230421113235
group_f0508fd5a641ce04,3,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_334_2756_jpg.rf.62ef232ae8ca1791677cf887f7077c8c.jpg,c5cb31d2d68ae83f89ec7b042e72a6ef4de31903bb71b5f924434b38b3f04efa,d24a6a5a39b529e9,31e1f0f0f0f0e8f8,yapayzeka_334_2756
group_f0508fd5a641ce04,3,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\2756_jpg.rf.29736dc9b99b3231cc5bd73292b37b3c.jpg,f7d7a3e35c26d22d3b867139e05f81465144afdf96604009c9e60f29c229d423,d24a6a5a39b529e9,31e1f0f0f0f8f8f8,2756
group_f0508fd5a641ce04,3,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\2756_jpg.rf.7d755d299686c8f61eb3f9507305bc3a.jpg,d1e3d104311766cfd33d15005d708017efa4c760808554b3dfdee7d2fb64d0a3,d24a6a5a39b529e9,31e1f0f0f0f0e8f8,2756
group_fd16e67d781ff055,1,True,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\IMG20230421123123_jpg.rf.a2fb5028b6e3eee3310aacf2f431d61f.jpg,c5ee702f2b54afbbe34719422a06d3c77687fab11c2f401d24e7f16087331928,d75c386b8d57406a,6020446460c044e4,img20230421123123
group_c4ca1b4dfa287757,1,True,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\4025_jpg.rf.6a38d7a725b2bde8728b1abb1e2005ca.jpg,c666680211596a32337bd4b3b586f50982a9e451fc7e27170cd54bde62f98ee6,d2ab28d24dd5256d,e1f1f8f8f8f8f0f4,4025
group_7b5ef50ebe1a50fc,2,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_628_IMG20230421204512_jpg.rf.9356f00d2a05a0351ddcd97ee83f71a9.jpg,c6a233fbf6bc146b9a2204927d06ad93a875ed00631b834e9ab5e90563fac7e7,d0703c5971717979,80c0c0c0e0e0e0e0,yapayzeka_628_img20230421204512
group_7b5ef50ebe1a50fc,2,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\valid\images\IMG20230421204512_jpg.rf.ce61f76a3e03712f95525d62edc510f4.jpg,cf55a9ec293f170a3eada49d11d4026842d4ea43ef8b46af0ca23905b6e9d4f6,d0703c5971717979,80c0c0c0e0e0e0e0,img20230421204512
group_d14805ec28a5af56,1,True,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\valid\images\IMG20230422143904_jpg.rf.003eb517ee915c2331d0df9229781579.jpg,c7050eb60a82c1a6730c9ae31653dccf7b8d29861bd2bfb74a28bce4aeee0320,f89294bf237b00a7,080808090a020400,img20230422143904
group_a12083e0aab1637b,1,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\angelina_1092_angelina_48_IMG_20190715_122819.labeled.jpg,c716fe68dd86a194e7ef355881c5a303927305d1975328c2bf073394ed2821b5,c0c14ffd2ef922e0,80c080808080c0e1,angelina_1092_angelina_48_img_20190715_122819.labeled
group_dc28a7ed31bd73b6,1,True,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\valid\images\IMG20230420225609_jpg.rf.79cde725a33a50c5e4418549168bce9f.jpg,c7e63f487c84d0f1a1cd4e68e9f63ad8b4b5b39bd484c7e9fa5516a7de9cfaa6,81afa5bf27e0160e,fefafdf0f8f8f8e8,img20230420225609
group_be50c1c771574517,3,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_239_3465_jpg.rf.f63dcc477ba0fbe73d3e58c60d51cbd6.jpg,d66be94981e301d21d5689b90a8a537e03092d73fdf326b2c83f7d7cf0a24c22,d5ed255450d472ea,c0f0f0f0f8f8f8f8,yapayzeka_239_3465
group_be50c1c771574517,3,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\3465_jpg.rf.43e940533ec879ffc434318aadaa258a.jpg,d66be94981e301d21d5689b90a8a537e03092d73fdf326b2c83f7d7cf0a24c22,d5ed255450d472ea,c0f0f0f0f8f8f8f8,3465
group_be50c1c771574517,3,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\valid\images\3465_jpg.rf.9a10ee7a8431da974df499d1958f1f7a.jpg,c7fedb3f02d3ebd94aa8900cc0da9d004ea69f721454e4f9945a71e8dcb55640,d5ed255450d472ea,c0f0f0f0f8f8f8f8,3465
group_16b9b76b42f3956d,3,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_869_4052_jpg.rf.18a6d395aff00c5c47c73fb6c8d78b0d.jpg,c85099a4fa357c879f0c0f82eeabe15e76892cb610331cc8ee1cceb10f7a015f,c1d22ae55de6216d,e1e1f0f0e0e0e0f3,yapayzeka_869_4052
group_16b9b76b42f3956d,3,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\test\images\4052_jpg.rf.789ab01a4ba6e6c020534952945871f0.jpg,c85099a4fa357c879f0c0f82eeabe15e76892cb610331cc8ee1cceb10f7a015f,c1d22ae55de6216d,e1e1f0f0e0e0e0f3,4052
group_16b9b76b42f3956d,3,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\4052_jpg.rf.5bb91c39011ed9f0133a905de541e5c2.jpg,f94f38ef9114690b199579b2a2388d615cc3d13f68230f0863019c3f53def949,c1d22ae55de6216d,e1e1f0f0e0e0e0f3,4052
group_4f2928c143fb798b,1,True,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\IMG20230421113144_jpg.rf.a75bbe9c3642bec1c10afad22b4e9666.jpg,c85b7be34a65db2603da82a34f31c8f8a34109fe917c8977ca6aba68d4921f32,c0974e9b4f981a5d,8080808080808082,img20230421113144
group_ea0d09b541bcebc9,1,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\angelina_874_angelina_140_IMG_20190715_121229.labeled.jpg,c8c4eb4261bb438d814873b16f4ed0ba27e506508a269ad1ca9c32ccfb99ddf4,c0c06bd52fd52795,8080808080808081,angelina_874_angelina_140_img_20190715_121229.labeled
group_dce515acabace06d,3,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_183_3313_jpg.rf.ac063febc401821fc12551b500726992.jpg,f02f0680abec965347f09c527ecd4d21908b554c7d8ba6069d5510b959931fdc,d2ad2f5229d546a9,e0e0f0f0f0e0f8e8,yapayzeka_183_3313
group_dce515acabace06d,3,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\3313_jpg.rf.ad5add5df461ac9e0c5ff8f3724a049a.jpg,f02f0680abec965347f09c527ecd4d21908b554c7d8ba6069d5510b959931fdc,d2ad2f5229d546a9,e0e0f0f0f0e0f8e8,3313
group_dce515acabace06d,3,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\3313_jpg.rf.ff5dc69d62717d172c5a95c803a5ea8d.jpg,c8ce3593b3093e48c550d91aaab38ef5726ebf15ae18e91b74456be436c48046,d2ad2f5229d546a9,e0e0f0f0f0e0f8e8,3313
group_56bc28c875e5fb14,1,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\angelina_969_angelina_57_IMG_20190715_121827.labeled.jpg,c91b2c24552ba575769b6506f50addcf145d389f78bac9f5abd89ed02cbd59b9,d5d54a95459556a5,80808000868c92a1,angelina_969_angelina_57_img_20190715_121827.labeled
group_37e2cc1b8af441be,1,True,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\IMG20230421102805_jpg.rf.dd46bb6a8f685dbfa3d2576a14002dbf.jpg,c938c4a808196d0ca45b92f05b4c5803181d5de60d7599cad9971a4f44b8eef9,8040455d5757577f,e0f4f8f8f4f8f0f8,img20230421102805
group_47f3ba64ca328fd5,1,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\angelina_781_angelina_154_IMG_20190715_121928.labeled.jpg,c9c60beaa8f06325074c8cbc3f9873b9f4bc3450e9dde02257ceb8c0ae54da3d,d0c001751f7c3f7c,f8c080c0c08080f8,angelina_781_angelina_154_img_20190715_121928.labeled
group_0b46143325baac93,1,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\angelina_1282_angelina_168_11.labeled.jpg,ca11f3c7b6aa42efb6ba55ac383c3ff0dd0d64c15f9b147dceea32bbe7e6e6ac,b5ba363a7c383438,1c3c3e3c3c7c7c78,angelina_1282_angelina_168_11.labeled
group_21aa8061dbbfdba3,3,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_1097_517_jpg.rf.1d69a822f62623f765b564e871c17d66.jpg,fc58d41ec58e7c2ace80afebce8e0c4dc2e6a8a5d0b1835ad795b20de29ec2b7,d2a9a5aa5a565655,7436000000000000,yapayzeka_1097_517
group_21aa8061dbbfdba3,3,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\valid\images\517_jpg.rf.469c4175fc84c868b17d92438a2d96a3.jpg,fc58d41ec58e7c2ace80afebce8e0c4dc2e6a8a5d0b1835ad795b20de29ec2b7,d2a9a5aa5a565655,7436000000000000,517
group_21aa8061dbbfdba3,3,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\517_jpg.rf.6a17a22a62ce8317a851b8061df4c427.jpg,ca2ced1f7542bf69df59827b44ff8fdd1dd6c2021aa6e35a27c64ca75e506323,d2a9a5aa5a565655,7436000000000000,517
group_95797a30e4b966da,1,True,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\db8_jpg.rf.ac499f7c00202d92c0af5f80990c0504.jpg,ca48f96615daadb219b3f79bf4b32d838d92dcfee7323f8e4ef47cc4f4ee591d,b9e950be419b409f,12121a133317188c,db8
group_88784c9804e3bd7a,1,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\angelina_369_angelina_36_IMG_20190715_121844.labeled.jpg,ca4ce87563621be8a678ffda211a1badb83b9e3cb1dca09b641cccb46f6d09b0,c08037873f8f3f8c,f08080e0a080c03e,angelina_369_angelina_36_img_20190715_121844.labeled
group_a8cea5f9df2dffaf,1,True,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\IMG20230421122855_jpg.rf.84031b3ba406a93f0c46677bf0e6a531.jpg,caca39357a8067af5a70c2823fa91d0cdcea52ef7132dee0bf8c04f73844f367,d4c7ccb95c994c91,40c0c00000808084,img20230421122855
group_2ba0b6a19aa03932,1,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\val\yapayzeka_209_IMG20230421204634_jpg.rf.26d41383336b62806eceb35625d827b4.jpg,cb1591783ffeeaffad17ae9bc8f61e75a950e0b64580085e6f5c58edef49647a,c0d0239b3f972ef0,e0e0e0e0e0e0e0e0,yapayzeka_209_img20230421204634
group_acfd613ca19905a4,1,True,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\IMG20230422143638_jpg.rf.d1527286600b02d2ee490f0e059b2bf9.jpg,cb55d99061156ffc7a6da800813f17d2c0ea4ea4dd1b7fe25e5f51f18702e6d2,ffb503ef410305a9,0000000000000000,img20230422143638
group_3f4fda76845f0a64,1,True,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\IMG20230420230552_jpg.rf.b5d138a264241b6b3d6c01da375cad2c.jpg,cb6b5080477f999a7817ab0a259ceee50453ba1e7cd008088b9ddacac425a589,80b35eff84910f2d,ecfcfafcfcfcfcf4,img20230420230552
group_1529c6e8830baa19,1,True,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\IMG20230421112833_jpg.rf.fead218662ca3c32e321b38a76d8f498.jpg,cbcb5d18c70660915ab3e54054afe2edeed64f9e333f091a739958f51a6c0d21,e1b658e33ec18ec1,80800202028283a1,img20230421112833
group_27cd636aa331a462,1,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\angelina_209_angelina_132_IMG_20190715_122839.labeled.jpg,cc7a7b730a3e34175573a7c87ab63a5c7499e63f986e8ee54be5a707ec71b02b,c5d502eb02fb2aae,8080808080c0c0e0,angelina_209_angelina_132_img_20190715_122839.labeled
group_9ebe2b70b01848ac,1,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\angelina_208_angelina_249_1613636025206..labeled.jpg,cc93bc6bfef79cd4898b59f57a77bab931f9b8be251aa6a3684a64c68f53b011,a08ad5aae5b5d1b1,fffffffffffffffe,angelina_208_angelina_249_1613636025206..labeled
group_fcc2ff020e3a3bc0,1,True,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\IMG20230421113505_jpg.rf.378b0400f96b677caf7465a9abc7724c.jpg,cce20ff6c0517721f0b4d9288679d7d452773d1e135bd3dcd0d2c283556db7e5,d5da64996e9142b3,1040102030001204,img20230421113505
group_dcd52de4528808b3,1,True,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\1335_jpg.rf.1dfad78359d28d5d10054c9d75df2ffc.jpg,ccf9b9b8089a96c7a9f85d790cb6e577287c6090203567402fb129f04cee8d7c,c9b6b2ad24494f5a,8010000000400000,1335
group_7e01b5eca3d5d23d,1,True,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\valid\images\IMG20230422143622_jpg.rf.e0aef5b72da5a6da255251c3c016d58d.jpg,cd62d2b21eddbdaa93cd778ec8814fbd18fd3469c003f10f55f55e819217f6b7,ff19236c79181e34,3828303020202000,img20230422143622
group_e40a0c93e878a3f3,3,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_601_2911_jpg.rf.6c86d211162343af565017ff26fe96d3.jpg,e06c1d0037d2b8a3701202de378f5b81fb202163c7cfa5023301cce889cc9c81,daa52a5b06d4abc5,e0f0f0f0f0f0e0f9,yapayzeka_601_2911
group_e40a0c93e878a3f3,3,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\2911_jpg.rf.39a203e0f69dd31c4043ead2d3b032a6.jpg,e06c1d0037d2b8a3701202de378f5b81fb202163c7cfa5023301cce889cc9c81,daa52a5b06d4abc5,e0f0f0f0f0f0e0f9,2911
group_e40a0c93e878a3f3,3,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\2911_jpg.rf.b2a1fc8e5eb306800b49c71e84f05058.jpg,cd7e24e253efc9015bacb65a049faffe5a4b14a731e9e5cbdf16c03da141b28f,daa52a5b06d4abc5,e0f0f0f0f0f0e0f9,2911
group_da99e6c0304052b6,1,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\angelina_896_angelina_203_IMG_20190715_123258.labeled.jpg,cd873d96bcf08aa3ad84ace98e9e7471248aab8df1c34b5339ac0a4acdebb689,c0c06fdf5ba74c30,8080818080808084,angelina_896_angelina_203_img_20190715_123258.labeled
group_2978c93d6944a4c9,1,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\angelina_643_angelina_33_IMG_20190715_121157.labeled.jpg,cd8c5a0bf9e35be6fa7eaa6eaf5bd3000adefdd5bf337369e12c2561b53633fe,c0d000572fd52ffd,908080a1828080b3,angelina_643_angelina_33_img_20190715_121157.labeled
group_4324fb49b05566f4,1,True,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\dito-start_jpg.rf.ee58b126f363eeea0bb94f0e8581e86b.jpg,cdefa2b1146c916f549755b72149d175dab717a9d3932d9461a6160268a12b97,f0c0809f92a775ed,8080809010000210,dito-start
group_0f3686cc3b7d4bbe,1,True,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\613_jpg.rf.7d221772f6b3811d01c010e19a50dbaf.jpg,ce616e49f5adedb0cce7d5554d8025d6fc8aa44b3f60073687da3676bea905d6,d2aba5a6a9a5b0d4,0700000000000000,613
